timestamp,ros_time,datetime,latitude,longitude,altitude,status,service
1757417286.1223977,1757417286.1220798,2025-09-09 11:28:06.122398,29.743893281,106.54980136366666,241.74399999999997,2,1
1757417286.222952,1757417286.2227428,2025-09-09 11:28:06.222952,29.743895646,106.54979714383333,241.72999999999996,2,1
1757417286.3238583,1757417286.323576,2025-09-09 11:28:06.323858,29.74389794,106.54979291416667,241.72999999999996,2,1
1757417286.424239,1757417286.4240115,2025-09-09 11:28:06.424239,29.743900206,106.549788642,241.733,2,1
1757417286.5156147,1757417286.5152934,2025-09-09 11:28:06.515615,29.7439024985,106.54978424383333,241.73699999999997,2,1
1757417286.6180995,1757417286.6177537,2025-09-09 11:28:06.618099,29.743904767333333,106.54977980366667,241.736,2,1
1757417286.7189147,1757417286.7184472,2025-09-09 11:28:06.718915,29.7439069895,106.54977542416667,241.74099999999999,2,1
1757417286.81932,1757417286.8189366,2025-09-09 11:28:06.819320,29.7439091775,106.549770993,241.748,2,1
1757417286.9197564,1757417286.9195087,2025-09-09 11:28:06.919756,29.743911285666666,106.54976637633334,241.74199999999996,2,1
1757417287.02025,1757417287.0199523,2025-09-09 11:28:07.020250,29.743913348,106.54976169666666,241.738,2,1
1757417287.120728,1757417287.1205115,2025-09-09 11:28:07.120728,29.743915370333333,106.54975710283334,241.72699999999998,2,1
1757417287.2211847,1757417287.2209718,2025-09-09 11:28:07.221185,29.74391734516667,106.54975246166667,241.71499999999997,2,1
1757417287.321748,1757417287.3215604,2025-09-09 11:28:07.321748,29.7439193685,106.54974766516666,241.72499999999997,2,1
1757417287.422464,1757417287.4221125,2025-09-09 11:28:07.422464,29.743921348,106.54974280866666,241.736,2,1
1757417287.5230386,1757417287.5227566,2025-09-09 11:28:07.523039,29.743923223666666,106.5497378795,241.73399999999998,2,1
1757417287.6234164,1757417287.6232,2025-09-09 11:28:07.623416,29.743925036666667,106.549732887,241.731,2,1
1757417287.724089,1757417287.7238982,2025-09-09 11:28:07.724089,29.743926849333334,106.5497278835,241.726,2,1
1757417287.8255758,1757417287.8251712,2025-09-09 11:28:07.825576,29.7439286005,106.5497228285,241.724,2,1
1757417287.9164793,1757417287.916065,2025-09-09 11:28:07.916479,29.743930222166668,106.54971769866667,241.72199999999998,2,1
1757417288.0174816,1757417288.017227,2025-09-09 11:28:08.017482,29.743931791666668,106.5497125215,241.716,2,1
